index,image_name,scale,center_w,center_h,ofd_1_x,ofd_1_y,ofd_2_x,ofd_2_y,bpd_1_x,bpd_1_y,bpd_2_x,bpd_2_y,SubjectID,px_to_mm_rate,Algo,Split
1052,Patient01234_Plane3_3_of_6.png,3.05696074483598,479.5,330.5,683,298,166,292,427,72,422,518,1234,0.112359550561798,,Train
1058,Patient01478_Plane3_4_of_12.png,2.85984705674471,480.5,331.5,706,379,242,214,541,107,407,486,1478,0.131004366812227,,Train
1060,Patient01543_Plane3_1_of_2.png,3.47629122550926,568.5,393.5,227,350,797,245,553,519,471,76,1543,0.130081300813008,,Train
1064,Patient01616_Plane3_1_of_3.png,3.4537991973924,480.5,331.5,821,288,221,253,534,47,508,495,1616,0.104790419161677,,Train
1066,Patient01629_Plane3_1_of_2.png,3.57152311820948,480.5,331.5,805,448,224,215,616,79,414,583,1629,0.174216027874564,,Train
1067,Patient01710_Plane3_5_of_5.png,3.89824902374837,568.5,393.5,949,359,283,325,629,79,603,605,1710,0.0909090909090909,,Train
1070,Patient00718_Plane3_1_of_5.png,4.04580554912327,480.5,331.5,814,334,128,281,492,38,450,577,718,0.157004830917874,,Train
1071,Patient00729_Plane3_2_of_3.png,3.04880262962171,479.5,330.5,260,360,779,334,530,556,510,138,729,0.142348754448399,,Train
1081,Patient01074_Plane3_2_of_2.png,2.97601919477754,479.5,330.5,644,419,181,203,509,104,316,517,1074,0.217028380634391,,Train
1084,Patient01146_Plane3_2_of_2.png,3.56875922285451,479.5,330.5,773,329,189,268,506,62,456,535,1146,0.191387559808612,,Train
1085,Patient01174_Plane3_1_of_2.png,3.05633657754185,479.5,330.5,215,319,737,261,500,499,453,81,1174,0.191387559808612,,Train
1089,Patient01363_Plane3_1_of_7.png,3.86353716459552,480.5,331.5,841,404,181,347,532,138,491,613,1363,0.09831460674157301,,Train
1102,Patient00967_Plane3_1_of_5.png,3.27446905258284,479.5,330.5,706,311,159,226,470,27,395,510,967,0.112359550561798,,Train
1105,Patient01300_Plane3_4_of_6.png,3.39390543821914,479.5,330.5,152,339,702,173,501,502,353,10,1300,0.102040816326531,,Train
1106,Patient01363_Plane3_5_of_7.png,3.86353716459552,480.5,331.5,841,404,181,347,532,138,491,613,1363,0.09831460674157301,,Train
1109,Patient01436_Plane3_1_of_2.png,3.08858970563588,480.5,331.5,750,358,226,228,537,98,440,488,1436,0.191897654584222,,Train
1110,Patient01554_Plane3_1_of_1.png,3.38198088585071,479.5,330.5,193,318,758,305,481,542,470,81,1554,0.188834154351396,,Train
1113,Patient01646_Plane3_2_of_3.png,3.26173112036714,479.5,330.5,281,372,805,226,606,526,479,72,1646,0.17741935483871,,Train
1114,Patient01684_Plane3_1_of_1.png,3.93999169593182,479.5,330.5,163,346,825,268,524,570,463,45,1684,0.0909090909090909,,Train
1115,Patient00718_Plane3_2_of_5.png,3.6595962892968,480.5,331.5,837,329,207,304,532,66,512,567,718,0.172413793103448,,Train
1119,Patient00682_Plane3_3_of_3.png,3.35227254546897,479.5,330.5,781,322,221,228,538,53,464,498,682,0.193602693602694,,Train
1122,Patient00781_Plane3_2_of_2.png,3.05978683257537,479.5,330.5,660,317,141,305,405,104,396,518,781,0.115606936416185,,Train
1126,Patient00860_Plane3_2_of_3.png,3.20181135445379,479.5,330.5,136,406,662,381,411,647,387,140,860,0.177133655394525,,Train
1127,Patient00894_Plane3_2_of_6.png,3.687103248000741,480.5,331.5,734,332,107,292,438,43,403,581,894,0.160771704180064,,Train
1128,Patient00967_Plane3_3_of_5.png,3.12447633672595,479.5,330.5,810,336,272,300,557,76,525,560,967,0.111940298507463,,Train
1131,Patient01106_Plane3_2_of_2.png,3.85274290419983,479.5,330.5,759,308,119,260,460,10,418,558,1106,0.0884955752212389,,Train
1134,Patient01318_Plane3_3_of_3.png,3.52642535291669,479.5,330.5,821,350,214,271,550,61,485,560,1318,0.137524557956778,,Train
1141,Patient01661_Plane3_1_of_1.png,3.7821104061344,479.5,330.5,780,327,162,264,496,53,447,538,1661,0.199680511182109,,Train
1143,Patient00862_Plane3_2_of_2.png,3.63934045420957,479.5,330.5,750,310,142,297,451,79,441,529,862,0.196428571428571,,Train
1144,Patient00682_Plane3_1_of_3.png,3.40610694054221,479.5,330.5,208,284,776,260,501,504,482,40,682,0.193602693602694,,Train
1147,Patient00967_Plane3_4_of_5.png,3.217339277091161,479.5,330.5,248,340,803,263,559,544,491,58,967,0.112612612612613,,Train
1148,Patient01144_Plane3_1_of_2.png,3.62753750118262,479.5,330.5,266,281,883,248,588,513,561,15,1144,0.09316770186335399,,Train
1149,Patient01158_Plane3_3_of_5.png,3.35503882392193,479.5,330.5,848,534,338,254,722,159,464,629,1158,0.143312101910828,,Train
1150,Patient01158_Plane3_5_of_5.png,3.56818617473993,479.5,330.5,229,357,814,306,545,591,499,73,1158,0.146818923327896,,Train
1152,Patient01363_Plane3_6_of_7.png,3.86353716459552,480.5,331.5,841,404,181,347,532,138,491,613,1363,0.09831460674157301,,Train
1153,Patient01409_Plane3_3_of_4.png,3.37376388550281,568.5,393.5,346,375,917,359,638,577,626,157,1409,0.116731517509728,,Train
1154,Patient01429_Plane3_2_of_2.png,3.51668597079149,479.5,330.5,808,294,209,283,513,52,504,524,1429,0.125588697017268,,Train
1157,Patient01539_Plane3_1_of_5.png,3.22602953209895,568.5,393.5,885,417,336,349,639,158,583,608,1539,0.105263157894737,,Train
1167,Patient01017_Plane3_2_of_5.png,3.76318478267844,480.5,331.5,197,416,797,208,594,593,399,30,1017,0.152542372881356,,Train
1168,Patient01024_Plane3_1_of_1.png,3.50026447241619,479.5,330.5,728,382,151,235,503,61,376,556,1024,0.181034482758621,,Train
1170,Patient01106_Plane3_1_of_2.png,3.13167823896286,479.5,330.5,212,315,739,247,504,497,448,65,1106,0.115702479338843,,Train
1171,Patient01126_Plane3_3_of_5.png,3.83279408751029,479.5,330.5,810,357,149,306,501,58,459,604,1126,0.112359550561798,,Train
1172,Patient01244_Plane3_1_of_2.png,3.67774695806527,479.5,330.5,758,340,145,273,479,56,424,558,1244,0.170731707317073,,Train
1174,Patient01473_Plane3_4_of_4.png,3.92861415961204,568.5,393.5,912,424,263,295,642,84,533,635,1473,0.0819672131147541,,Train
1178,Patient01651_Plane3_1_of_2.png,3.15842608867675,480.5,331.5,696,384,153,361,434,148,415,596,1651,0.117056856187291,,Train
1185,Patient00837_Plane3_3_of_7.png,4.18411359339239,480.5,331.5,168,416,845,243,574,593,439,66,837,0.152542372881356,,Train
1186,Patient00826_Plane3_5_of_5.png,3.31769683283282,479.5,330.5,857,300,288,280,580,64,564,515,826,0.116279069767442,,Train
1187,Patient00718_Plane3_4_of_5.png,3.85820516328894,480.5,331.5,765,326,101,276,452,53,414,550,718,0.172413793103448,,Train
1189,Patient00894_Plane3_5_of_6.png,3.31414978223419,480.5,331.5,194,342,768,317,492,582,471,77,894,0.172811059907834,,Train
1192,Patient01164_Plane3_1_of_3.png,3.07933741178853,479.5,330.5,736,356,223,279,511,108,448,527,1164,0.212014134275618,,Train
1198,Patient01436_Plane3_2_of_2.png,2.78786188381701,480.5,331.5,700,282,216,265,464,75,451,472,1436,0.191897654584222,,Train
1199,Patient01445_Plane3_4_of_4.png,3.74199621462856,568.5,393.5,258,404,888,342,597,615,549,130,1445,0.197368421052632,,Train
1200,Patient01470_Plane3_2_of_2.png,3.91070690074955,568.5,393.5,981,444,331,222,749,59,562,607,1470,0.157894736842105,,Train
1209,Patient00717_Plane3_2_of_3.png,3.35088102147399,479.5,330.5,753,389,203,222,546,81,410,529,717,0.145888594164456,,Train
1210,Patient00894_Plane3_3_of_6.png,3.84853831149406,480.5,331.5,737,379,99,230,479,44,357,566,894,0.161764705882353,,Train
1216,Patient00658_Plane3_1_of_1.png,4.42289966582259,568.5,393.5,238,400,982,391,614,726,605,65,658,0.132352941176471,,Train
1219,Patient00787_Plane3_2_of_2.png,1.71938614009518,479.5,330.5,351,267,615,148,536,325,431,91,787,0.0800711743772242,,Train
1220,Patient00722_Plane3_3_of_5.png,3.767986031772169,480.5,331.5,120,359,771,252,493,598,397,13,722,0.144230769230769,,Train
1221,Patient00983_Plane3_2_of_2.png,3.33459502070452,479.5,330.5,682,359,122,238,455,51,349,545,983,0.158862876254181,,Train
1223,Patient01000_Plane3_1_of_2.png,3.06508945904892,479.5,330.5,715,339,200,317,466,125,449,531,1000,0.150375939849624,,Train
1234,Patient01305_Plane3_2_of_2.png,3.759090551095,479.5,330.5,129,498,712,254,525,626,316,127,1305,0.163461538461538,,Train
1237,Patient01478_Plane3_8_of_12.png,2.85984705674471,480.5,331.5,706,379,242,214,541,107,407,486,1478,0.131004366812227,,Train
1246,Patient00722_Plane3_2_of_5.png,3.640971697792049,480.5,331.5,152,372,771,260,510,585,413,46,722,0.161290322580645,,Train
1251,Patient00706_Plane3_3_of_5.png,3.94841962803546,480.5,331.5,784,320,106,289,457,32,432,577,706,0.172413793103448,,Train
1254,Patient01180_Plane3_1_of_1.png,4.18890624645431,479.5,330.5,814,473,157,200,602,57,369,617,1180,0.15552099533437,,Train
1258,Patient01377_Plane3_1_of_2.png,3.14750818287942,479.5,330.5,780,287,256,250,533,54,503,484,1377,0.120817843866171,,Train
1266,Patient01041_Plane3_1_of_1.png,3.50511806800969,479.5,330.5,737,315,130,275,450,46,417,544,1041,0.185185185185185,,Train
1271,Patient00784_Plane3_1_of_2.png,2.47851347900714,479.5,330.5,656,406,302,200,578,132,380,473,784,0.236363636363636,,Train
1289,Patient00787_Plane3_1_of_2.png,1.78838764708844,479.5,330.5,313,283,596,154,507,334,402,103,787,0.080091533180778,,Train
1292,Patient00718_Plane3_3_of_5.png,3.71975372091244,480.5,331.5,172,323,804,300,497,563,479,60,718,0.17175572519084,,Train
1293,Patient00877_Plane3_2_of_2.png,3.78133827624031,479.5,330.5,816,321,183,295,510,49,489,567,877,0.170731707317073,,Train
1294,Patient01157_Plane3_2_of_2.png,3.45214497484283,479.5,330.5,819,277,233,202,556,2,495,477,1157,0.103550295857988,,Train
1303,Patient01000_Plane3_2_of_2.png,3.83581266296324,479.5,330.5,803,321,153,300,486,49,470,572,1000,0.115702479338843,,Train
1308,Patient00706_Plane3_1_of_5.png,3.78906301827792,480.5,331.5,788,308,144,303,468,58,464,552,706,0.193661971830986,,Train
1309,Patient01002_Plane3_2_of_3.png,3.899029450057109,479.5,330.5,813,367,160,341,497,85,476,623,1002,0.0888324873096447,,Train
1310,Patient01069_Plane3_1_of_3.png,3.44631121713724,479.5,330.5,685,287,97,259,402,34,380,512,1069,0.12531328320802,,Train
1312,Patient00962_Plane3_2_of_5.png,4.16754803842635,568.5,393.5,211,370,918,295,596,630,533,35,962,0.153846153846154,,Train
1317,Patient00682_Plane3_2_of_3.png,3.76104739812523,479.5,330.5,759,335,142,284,473,43,428,576,682,0.168141592920354,,Train
1318,Patient01230_Plane3_1_of_5.png,3.63784597689253,479.5,330.5,817,373,199,354,515,120,500,607,1230,0.107913669064748,,Train
1324,Patient01679_Plane3_6_of_9.png,3.36647607888963,480.5,331.5,830,411,277,256,615,114,493,552,1679,0.114503816793893,,Train
1327,Patient01753_Plane3_1_of_1.png,3.65737933853961,479.5,330.5,174,348,777,260,511,551,440,57,1753,0.188524590163934,,Train
1330,Patient00706_Plane3_4_of_5.png,3.95371573683356,480.5,331.5,63,348,732,229,446,560,349,18,706,0.172413793103448,,Train
1331,Patient00998_Plane3_2_of_2.png,3.25993538947206,479.5,330.5,151,353,688,290,446,553,393,90,998,0.177195685670262,,Train
1332,Patient00670_Plane3_1_of_1.png,4.66740002036784,568.5,393.5,959,556,232,161,753,69,438,649,670,0.12937595129376,,Train
1333,Patient00748_Plane3_1_of_2.png,3.40883939376182,479.5,330.5,252,329,839,291,561,555,529,65,748,0.164576802507837,,Train
1334,Patient00820_Plane3_1_of_3.png,3.49151146377066,479.5,330.5,715,305,121,227,448,38,388,495,820,0.170556552962298,,Train
1338,Patient00894_Plane3_4_of_6.png,3.02142050472059,480.5,331.5,214,333,742,327,480,558,475,102,894,0.192307692307692,,Train
1341,Patient00731_Plane3_4_of_4.png,3.59238650090653,479.5,330.5,61,318,667,311,367,561,361,68,731,0.0941780821917808,,Train
1349,Patient01300_Plane3_5_of_6.png,3.43884863143038,479.5,330.5,220,357,791,289,536,585,474,61,1300,0.10221465076661,,Train
1350,Patient01388_Plane3_2_of_3.png,3.762665412376,479.5,330.5,793,282,140,275,469,12,464,544,1388,0.111492281303602,,Train
1351,Patient01457_Plane3_3_of_3.png,3.07082949650664,479.5,330.5,849,302,337,262,611,52,575,512,1457,0.111731843575419,,Train
1354,Patient01543_Plane3_2_of_2.png,3.55285044638554,568.5,393.5,207,311,798,266,520,516,485,62,1543,0.132743362831858,,Train
1356,Patient01575_Plane3_2_of_2.png,3.53404882397955,479.5,330.5,792,268,201,260,500,17,493,511,1575,0.0980392156862745,,Train
1366,Patient01007_Plane3_4_of_7.png,3.00534633108613,480.5,331.5,216,333,727,285,491,516,451,102,1007,0.199115044247788,,Train
1367,Patient00722_Plane3_1_of_5.png,3.70933001193659,480.5,331.5,178,406,794,208,566,555,406,58,722,0.161290322580645,,Train
1372,Patient01107_Plane3_1_of_3.png,4.186489237254411,479.5,330.5,768,341,51,262,441,17,378,586,1107,0.0841121495327103,,Train
1374,Patient00837_Plane3_2_of_7.png,4.26522023831102,480.5,331.5,97,336,817,324,462,635,451,25,837,0.136518771331058,,Train
1382,Patient01244_Plane3_2_of_2.png,3.32702802757725,479.5,330.5,194,406,702,174,551,517,344,63,1244,0.168141592920354,,Train
1388,Patient01551_Plane3_4_of_4.png,3.34562949319633,568.5,393.5,298,361,860,342,587,571,572,132,1551,0.201680672268908,,Train
1398,Patient01158_Plane3_2_of_5.png,3.6237996397642,479.5,330.5,852,467,289,220,679,95,461,592,1158,0.143312101910828,,Train
1399,Patient00654_Plane3_1_of_1.png,4.04459980806905,568.5,393.5,886,407,200,399,546,94,540,712,654,0.139784946236559,,Train
1402,Patient00967_Plane3_5_of_5.png,3.39760234201783,479.5,330.5,227,326,812,290,534,552,505,64,967,0.112781954887218,,Train
1403,Patient01074_Plane3_1_of_2.png,2.18261535484759,479.5,330.5,244,293,612,272,437,433,419,132,1074,0.301204819277108,,Train
1406,Patient00877_Plane3_1_of_2.png,3.48936532083043,479.5,330.5,201,331,794,263,527,550,469,45,877,0.170731707317073,,Train
1415,Patient01305_Plane3_1_of_2.png,4.0255154416308,479.5,330.5,49,475,702,233,473,617,278,91,1305,0.164359861591695,,Train
1420,Patient01382_Plane3_1_of_1.png,3.48666487263484,479.5,330.5,710,297,124,260,432,36,402,521,1382,0.186385737439222,,Train
1425,Patient01626_Plane3_1_of_2.png,2.31672816912163,480.5,331.5,274,330,672,298,486,479,460,150,1626,0.273972602739726,,Train
1426,Patient01626_Plane3_2_of_2.png,2.11023845489988,480.5,331.5,290,326,655,308,480,469,465,165,1626,0.273972602739726,,Train
1429,Patient01679_Plane3_7_of_9.png,3.30682711519783,480.5,331.5,153,353,702,270,460,528,395,95,1679,0.119402985074627,,Train
1434,Patient00826_Plane3_4_of_5.png,3.27699917873999,479.5,330.5,237,338,783,298,526,545,494,92,826,0.115830115830116,,Train
1440,Patient01089_Plane3_2_of_2.png,3.35098168120753,479.5,330.5,738,330,170,270,479,71,430,529,1089,0.100502512562814,,Train
1451,Patient01445_Plane3_3_of_4.png,3.32502901093839,568.5,393.5,314,434,850,319,630,601,534,152,1445,0.201612903225806,,Train
1456,Patient01586_Plane3_2_of_4.png,3.28282522647104,479.5,330.5,737,327,175,291,471,79,441,539,1586,0.100334448160535,,Train
1462,Patient01685_Plane3_1_of_2.png,3.69825210235007,479.5,330.5,788,371,177,287,517,77,448,580,1685,0.181034482758621,,Train
1464,Patient01710_Plane3_3_of_5.png,3.89843703656503,568.5,393.5,277,422,943,417,612,692,608,146,1710,0.0917431192660551,,Train
1465,Patient01712_Plane3_4_of_5.png,4.365423096130129,568.5,393.5,230,408,980,406,606,689,604,125,1712,0.0802139037433155,,Train
1469,Patient00983_Plane3_1_of_2.png,3.41312353434888,479.5,330.5,130,337,711,254,457,548,384,43,983,0.158878504672897,,Train
1471,Patient01157_Plane3_1_of_2.png,3.7858187858966,479.5,330.5,746,348,103,327,433,68,415,607,1157,0.0941619585687382,,Train
1473,Patient01118_Plane3_1_of_6.png,3.75991380395841,479.5,330.5,146,314,777,282,474,558,449,38,1118,0.0918196994991653,,Train
1478,Patient01282_Plane3_1_of_1.png,3.68594805109483,479.5,330.5,850,272,225,219,556,19,518,472,1282,0.104838709677419,,Train
1480,Patient00998_Plane3_1_of_2.png,2.56770707992573,479.5,330.5,692,258,271,206,503,58,460,405,998,0.258481421647819,,Train
1483,Patient01209_Plane3_3_of_7.png,4.13005001229645,479.5,330.5,93,384,782,293,474,613,401,64,1209,0.10126582278481,,Train
1484,Patient01388_Plane3_1_of_3.png,3.80541410823957,479.5,330.5,137,315,791,269,482,558,445,27,1388,0.111492281303602,,Train
1485,Patient01088_Plane3_2_of_2.png,3.33309789444258,479.5,330.5,680,359,143,192,485,39,338,511,1088,0.147368421052632,,Train
1486,Patient01551_Plane3_1_of_4.png,3.47699466992271,568.5,393.5,849,364,269,348,565,133,552,579,1551,0.201680672268908,,Train
1487,Patient01691_Plane3_1_of_3.png,3.49894911890765,568.5,393.5,295,349,882,280,618,570,559,59,1691,0.16750418760469,,Train
1490,Patient01017_Plane3_1_of_5.png,3.86326145146854,480.5,331.5,194,495,775,171,628,588,342,77,1017,0.152542372881356,,Train
1492,Patient00894_Plane3_1_of_6.png,3.8867396600375,480.5,331.5,794,333,127,322,465,60,456,594,894,0.160550458715596,,Train
1494,Patient01002_Plane3_3_of_3.png,3.84748198848029,479.5,330.5,719,350,68,228,443,23,343,555,1002,0.0884955752212389,,Train
1495,Patient00860_Plane3_3_of_3.png,3.59371921681359,479.5,330.5,771,461,182,322,535,142,417,641,860,0.177133655394525,,Train
1502,Patient01529_Plane3_1_of_3.png,3.1217066632669,479.5,330.5,749,347,222,273,517,79,453,541,1529,0.207972270363951,,Train
1504,Patient01478_Plane3_11_of_12.png,3.37664090642953,480.5,331.5,812,358,233,351,526,117,520,592,1478,0.117845117845118,,Train
1505,Patient01230_Plane3_5_of_5.png,3.766414206823681,479.5,330.5,786,306,142,276,476,33,452,549,1230,0.100502512562814,,Train
1506,Patient01097_Plane3_1_of_2.png,3.34730341992503,479.5,330.5,765,326,190,298,490,61,466,564,1097,0.158536585365854,,Train
1510,Patient01230_Plane3_4_of_5.png,3.735657257000891,479.5,330.5,880,313,241,255,584,27,537,541,1230,0.100446428571429,,Train
1512,Patient01575_Plane3_1_of_2.png,3.22249359143403,479.5,330.5,229,334,777,331,505,564,502,101,1575,0.105448154657293,,Train
1513,Patient01586_Plane3_4_of_4.png,3.3485876009001,479.5,330.5,218,408,782,334,529,593,471,148,1586,0.100334448160535,,Train
1516,Patient01668_Plane3_3_of_3.png,3.36352605837385,479.5,330.5,301,328,865,249,613,505,552,71,1668,0.111524163568773,,Train
1523,Patient01529_Plane3_2_of_3.png,3.56845383253479,479.5,330.5,765,449,199,217,584,85,380,581,1529,0.181034482758621,,Train
1524,Patient01158_Plane3_1_of_5.png,3.51431204781773,479.5,330.5,745,538,266,121,679,130,332,529,1158,0.143312101910828,,Train
1526,Patient01275_Plane3_3_of_7.png,2.86472841119981,568.5,393.5,309,385,789,358,560,568,538,175,1275,0.225563909774436,,Train
1527,Patient01529_Plane3_3_of_3.png,3.57198760468285,479.5,330.5,707,437,145,219,525,74,327,582,1529,0.181034482758621,,Train
1530,Patient01027_Plane3_1_of_1.png,3.01232613951258,479.5,330.5,223,400,720,241,545,548,399,93,1027,0.216216216216216,,Train
1536,Patient01599_Plane3_2_of_2.png,3.61240581288908,479.5,330.5,201,253,815,246,510,485,505,14,1599,0.100334448160535,,Train
1537,Patient01679_Plane3_4_of_9.png,3.30682711519783,480.5,331.5,153,353,702,270,460,528,395,95,1679,0.119402985074627,,Train
1540,Patient01786_Plane3_3_of_3.png,4.88746097388867,568.5,393.5,1035,361,218,329,639,40,615,650,1786,0.0828313253012048,,Train
1541,Patient00860_Plane3_1_of_3.png,3.50590968261565,479.5,330.5,754,471,208,223,585,118,377,576,860,0.177133655394525,,Train
1543,Patient00962_Plane3_5_of_5.png,4.91669445777083,568.5,393.5,158,463,989,323,629,722,518,64,962,0.12987012987013,,Train
1545,Patient00731_Plane3_3_of_4.png,3.38149029074055,479.5,330.5,65,385,622,280,390,579,297,86,731,0.0941780821917808,,Train
1550,Patient01146_Plane3_1_of_2.png,3.58090890768169,479.5,330.5,778,327,191,273,506,62,463,538,1146,0.191387559808612,,Train
1551,Patient01391_Plane3_3_of_3.png,3.73243137995591,568.5,393.5,265,301,890,266,591,528,564,39,1391,0.0967741935483871,,Train
1567,Patient00706_Plane3_2_of_5.png,4.29407442330269,480.5,331.5,131,392,827,271,525,594,434,69,706,0.176848874598071,,Train
1571,Patient01539_Plane3_4_of_5.png,3.43319472801753,568.5,393.5,811,414,232,397,528,170,514,641,1539,0.100502512562814,,Train
1574,Patient01589_Plane3_1_of_1.png,2.96228412944186,480.5,331.5,245,287,740,285,493,480,492,92,1589,0.235294117647059,,Train
1575,Patient01478_Plane3_7_of_12.png,3.16381757472719,480.5,331.5,802,505,317,223,677,163,442,565,1478,0.113895216400911,,Train
1576,Patient00837_Plane3_6_of_7.png,4.29389984906609,480.5,331.5,66,362,813,228,493,593,386,-3,837,0.13745704467354,,Train
1577,Patient01629_Plane3_2_of_2.png,3.42725967498109,480.5,331.5,794,370,231,264,556,83,468,551,1629,0.191897654584222,,Train
1579,Patient01404_Plane3_1_of_2.png,3.10415859162775,568.5,393.5,836,357,310,325,587,106,558,576,1404,0.193740685543964,,Train
1581,Patient01445_Plane3_2_of_4.png,2.65541425414148,480.5,331.5,699,282,254,281,477,94,476,469,1445,0.232198142414861,,Train
1585,Patient01691_Plane3_3_of_3.png,3.36770907306178,568.5,393.5,825,367,256,277,581,63,500,580,1691,0.16750418760469,,Train
1587,Patient01378_Plane3_2_of_2.png,2.72114841908588,479.5,330.5,736,354,272,293,531,115,476,533,1378,0.219224283305228,,Train
1589,Patient00846_Plane3_1_of_2.png,3.32275395283494,479.5,330.5,733,359,172,321,468,103,436,577,846,0.191387559808612,,Train
1590,Patient01611_Plane3_3_of_3.png,3.12678865739517,480.5,331.5,243,375,781,340,525,561,499,155,1611,0.111111111111111,,Train
1591,Patient01007_Plane3_6_of_7.png,2.67630934983518,480.5,331.5,709,398,280,208,579,112,410,494,1007,0.194029850746269,,Train
1592,Patient01275_Plane3_6_of_7.png,3.29055975801754,568.5,393.5,248,413,795,302,571,602,472,113,1275,0.197368421052632,,Train
1595,Patient01378_Plane3_1_of_2.png,2.80815936486895,479.5,330.5,231,330,711,323,474,539,468,114,1378,0.219224283305228,,Train
1597,Patient01007_Plane3_7_of_7.png,2.80686791640158,480.5,331.5,741,431,318,164,647,111,412,484,1007,0.182724252491694,,Train
1600,Patient01275_Plane3_4_of_7.png,3.38959936233204,568.5,393.5,279,368,855,360,570,611,564,117,1275,0.197368421052632,,Train
1603,Patient01226_Plane3_1_of_1.png,3.05496285742543,479.5,330.5,702,430,200,253,524,135,378,548,1226,0.171875,,Train
1609,Patient01685_Plane3_2_of_2.png,3.03990337010227,479.5,330.5,322,570,563,101,669,452,216,219,1685,0.181034482758621,,Train
1616,Patient01088_Plane3_1_of_2.png,3.72304348054879,479.5,330.5,766,272,134,265,453,19,447,517,1088,0.147058823529412,,Train
1617,Patient01478_Plane3_1_of_12.png,3.37664090642953,480.5,331.5,812,358,233,351,526,117,520,592,1478,0.117845117845118,,Train
1619,Patient01164_Plane3_2_of_3.png,3.0389133249616,479.5,330.5,727,320,208,282,483,89,452,513,1164,0.210970464135021,,Train
1625,Patient01539_Plane3_5_of_5.png,2.31991385247578,568.5,393.5,300,368,693,343,507,516,487,195,1539,0.158730158730159,,Train
1626,Patient00784_Plane3_2_of_2.png,2.7963192445575,479.5,330.5,743,319,274,280,525,101,492,499,784,0.236363636363636,,Train
1627,Patient01275_Plane3_5_of_7.png,3.45398968521105,568.5,393.5,276,379,861,333,587,595,550,116,1275,0.197368421052632,,Train
1630,Patient01209_Plane3_1_of_7.png,3.55913588409822,479.5,330.5,176,340,777,249,511,521,442,68,1209,0.122377622377622,,Train
1631,Patient01586_Plane3_1_of_4.png,3.37176220721267,479.5,330.5,770,358,201,319,500,112,470,565,1586,0.100334448160535,,Train
1632,Patient01668_Plane3_1_of_3.png,2.78752754582929,479.5,330.5,718,358,244,337,489,158,473,538,1668,0.132075471698113,,Train
1633,Patient01691_Plane3_2_of_3.png,3.59454814564324,568.5,393.5,914,355,316,277,647,68,583,564,1691,0.16750418760469,,Train
